Latitude,Longitude,City,Country,blurb,transportation,accommodations_hotels,accommodations_hostels,restaurants,evenings_bars,evenings_nightlife,evenings_weekly,tourscore,accommodations_popup,transportation_popup,restaurants_popup,evenings_popup,blogs,slides
23.0881,-82.395,Cerro,Cuba,,,,,,,,,,,,,,,
47.1667,39.7333,Bataysk,Russia,,,,,,,,,,,,,,,
36.1275,-5.4539,Algeciras,Spain,,,,,,,,,,,,,,,
22.9469,88.4184,Hālīsahar,India,,,,,,,,,,,,,,,
-7.4667,110.2167,Magelang,Indonesia,,,,,,,,,,,,,,,
30.168,77.301,Jagādhri,India,,,,,,,,,,,,,,,
50.1236,18.9867,Tychy,Poland,,,,,,,,,,,,,,,
43.6116,-116.3977,Meridian,United States,,,,,,,,,,,,,,,
14.6672,-86.2196,Juticalpa,Honduras,,,,,,,,,,,,,,,
37.5455,115.5663,Jizhou,China,,,,,,,,,,,,,,,
35.009,-5.9,Ksar El Kebir,Morocco,,,,,,,,,,,,,,,
8.6439,-10.9717,Koidu,Sierra Leone,,,,,,,,,,,,,,,
-20.6578,-40.5108,Guarapari,Brazil,,,,,,,,,,,,,,,
5.25,-7.9167,Yeebo Town,Liberia,,,,,,,,,,,,,,,
30.13,75.8,Sunām,India,,,,,,,,,,,,,,,
13.5833,-2.4167,Ouahigouya,Burkina Faso,,,,,,,,,,,,,,,
22.71,88.35,Rishra,India,,,,,,,,,,,,,,,
5.2,-3.7333,Grand-Bassam,Côte d’Ivoire,,,,,,,,,,,,,,,
21.85,84.03,Jhārsugra,India,,,,,,,,,,,,,,,
53.2,5.7833,Leeuwarden,Netherlands,,,,,,,,,,,,,,,
10.2333,106.3833,Bến Tre,Vietnam,,,,,,,,,,,,,,,
7.9736,2.24,Glazoué,Benin,,,,,,,,,,,,,,,
-30.6,-71.2,Ovalle,Chile,,,,,,,,,,,,,,,
14.7,-90.5,Chinautla,Guatemala,,,,,,,,,,,,,,,
33.15,73.7333,New Mirpur,Pakistan,,,,,,,,,,,,,,,
4.85,-74.05,Chía,Colombia,,,,,,,,,,,,,,,
52.1153,26.1031,Pinsk,Belarus,,,,,,,,,,,,,,,
30.527,-97.6642,Round Rock,United States,,,,,,,,,,,,,,,
-22.3719,-46.9419,Mogi Guaçu,Brazil,,,,,,,,,,,,,,,
15.22,120.67,Magalang,Philippines,,,,,,,,,,,,,,,
38.6085,-76.9194,Waldorf,United States,,,,,,,,,,,,,,,
50.7256,-3.5269,Exeter,United Kingdom,,,,,,,,,,,,,,,
4.2558,18.4042,Bimbo,Central African Republic,,,,,,,,,,,,,,,
23.35,81.05,Pāli,India,,,,,,,,,,,,,,,
62.8925,27.6783,Kuopio,Finland,,,,,,,,,,,,,,,
-6.5167,107.9169,Baleraja,Indonesia,,,,,,,,,,,,,,,
52.16,4.49,Leiden,Netherlands,,,,,,,,,,,,,,,
39.0259,111.0683,Fugu,China,,,,,,,,,,,,,,,
16.55,104.75,Savannakhet,Laos,,,,,,,,,,,,,,,
31.1068,-97.3891,Temple,United States,,,,,,,,,,,,,,,
9.25,-74.7667,Magangué,Colombia,,,,,,,,,,,,,,,
38.6264,34.7139,Nevşehir,Turkey,,,,,,,,,,,,,,,
52.205,0.1225,Cambridge,United Kingdom,,,,,,,,,,,,,,,
31.7411,130.7633,Kirishima,Japan,,,,,,,,,,,,,,,
10.417,106.083,Cai Lậy,Vietnam,,,,,,,,,,,,,,,
11.3778,-72.2389,Maicao,Colombia,,,,,,,,,,,,,,,
6.9667,2.6833,Pobé,Benin,,,,,,,,,,,,,,,
36.7108,38.9478,Akçakale,Turkey,,,,,,,,,,,,,,,
40.9283,14.2011,Giugliano in Campania,Italy,,,,,,,,,,,,,,,
37.4003,-79.1909,Lynchburg,United States,,,,,,,,,,,,,,,
22.6904,113.246,Dongfeng,China,,,,,,,,,,,,,,,
-1.4,123.1667,Paleng,Indonesia,,,,,,,,,,,,,,,
14.28,121.42,Santa Cruz,Philippines,,,,,,,,,,,,,,,
7.3333,1.9333,Djidja,Benin,,,,,,,,,,,,,,,
33.5833,36.4,Dūmā,Syria,,,,,,,,,,,,,,,
34.9,106.85,Longtian,China,,,,,,,,,,,,,,,
-53.1667,-70.9333,Punta Arenas,Chile,,,,,,,,,,,,,,,
51.5167,81.2,Rubtsovsk,Russia,,,,,,,,,,,,,,,
37.7508,27.4103,Söke,Turkey,,,,,,,,,,,,,,,
-20.7876,-51.7034,Três Lagoas,Brazil,,,,,,,,,,,,,,,
44.0154,-92.478,Rochester,United States,,,,,,,,,,,,,,,
20.307,74.657,Nāndgaon,India,,,,,,,,,,,,,,,
18.85,-97.1,Orizaba,Mexico,,,,,,,,,,,,,,,
-29.1708,-51.5189,Bento Gonçalves,Brazil,,,,,,,,,,,,,,,
36.6667,3.1,Baraki,Algeria,,,,,,,,,,,,,,,
44.2167,42.05,Cherkessk,Russia,,,,,,,,,,,,,,,
36.8625,10.1956,Ariana,Tunisia,,,,,,,,,,,,,,,
17.5047,78.5038,Alwāl,India,,,,,,,,,,,,,,,
15.3122,120.9489,Gapan,Philippines,,,,,,,,,,,,,,,
13.0833,-1.0833,Kaya,Burkina Faso,,,,,,,,,,,,,,,
17.59,33.96,Ed Damer,Sudan,,,,,,,,,,,,,,,
39.259,127.356,Munch’ŏn,"Korea, North",,,,,,,,,,,,,,,
37.0694,115.6591,Gexianzhuang,China,,,,,,,,,,,,,,,
41.7399,-111.8422,Logan,United States,,,,,,,,,,,,,,,
-3.6333,39.85,Kilifi,Kenya,,,,,,,,,,,,,,,
51.5768,0.1801,Romford,United Kingdom,,,,,,,,,,,,,,,
39.832,-105.151,Arvada,United States,,,,,,,,,,,,,,,
25.9092,93.7266,Dimāpur,India,,,,,,,,,,,,,,,
-6.7415,111.0347,Pati,Indonesia,,,,,,,,,,,,,,,
23.9611,120.5736,Yuanlin,Taiwan,,,,,,,,,,,,,,,
9.37,122.8,Bayawan,Philippines,,,,,,,,,,,,,,,
36.8278,-119.683,Clovis,United States,,,,,,,,,,,,,,,
33.85,-7.03,Skhirate,Morocco,,,,,,,,,,,,,,,
1.4319,31.3525,Hoima,Uganda,,,,,,,,,,,,,,,
25.6667,-100.3,San Pedro Garza García,Mexico,,,,,,,,,,,,,,,
5.2999,100.2605,Bayan Lepas,Malaysia,,,,,,,,,,,,,,,
19.6917,-100.5536,Ciudad Hidalgo,Mexico,,,,,,,,,,,,,,,
30.5942,50.2433,Behbahān,Iran,,,,,,,,,,,,,,,
-23.0058,-46.8389,Itatiba,Brazil,,,,,,,,,,,,,,,
-20.5569,-48.5678,Barretos,Brazil,,,,,,,,,,,,,,,
34.4833,136.7167,Ise,Japan,,,,,,,,,,,,,,,
15.8833,-87.95,Puerto Cortés,Honduras,,,,,,,,,,,,,,,
13.4692,144.7332,Maina,Guam,,,,,,,,,,,,,,,
-6.3528,108.3242,Indramayu,Indonesia,,,,,,,,,,,,,,,
15.5667,108.4833,Tam Kỳ,Vietnam,,,,,,,,,,,,,,,
26.3792,127.8575,Uruma,Japan,,,,,,,,,,,,,,,
18.9447,78.9936,Sarangāpuram,India,,,,,,,,,,,,,,,
41.2792,31.4208,Ereğli,Turkey,,,,,,,,,,,,,,,
21.0545,86.5156,Bhadrakh,India,,,,,,,,,,,,,,,
42.6056,-5.57,León,Spain,,,,,,,,,,,,,,,
40.7894,43.8475,Gyumri,Armenia,,,,,,,,,,,,,,,
39.0871,-94.3501,Independence,United States,,,,,,,,,,,,,,,
14.43,77.72,Dharmavaram,India,,,,,,,,,,,,,,,
51.8917,0.903,Colchester,United Kingdom,,,,,,,,,,,,,,,
22.6856,113.4272,Sanjiao,China,,,,,,,,,,,,,,,
45.5836,9.2736,Monza,Italy,,,,,,,,,,,,,,,
12.6167,-87.15,Chinandega,Nicaragua,,,,,,,,,,,,,,,
49.1203,6.1778,Metz,France,,,,,,,,,,,,,,,
23.5986,89.8353,Farīdpur,Bangladesh,,,,,,,,,,,,,,,
41.8167,126.9167,Linjiang,China,,,,,,,,,,,,,,,
-26.2547,28.4428,Springs,South Africa,,,,,,,,,,,,,,,
33.4994,49.0531,Dorūd,Iran,,,,,,,,,,,,,,,
34.5094,135.8092,Kashiwara,Japan,,,,,,,,,,,,,,,
-17.0667,15.7333,Ondjiva,Angola,,,,,,,,,,,,,,,
-26.2672,28.1219,Alberton,South Africa,,,,,,,,,,,,,,,
44.0333,42.85,Yessentuki,Russia,,,,,,,,,,,,,,,
-34.7667,-58.3833,Temperley,Argentina,,,,,,,,,,,,,,,
43.4667,-80.5167,Waterloo,Canada,,,,,,,,,,,,,,,
51.7958,4.6783,Dordrecht,Netherlands,,,,,,,,,,,,,,,
30.7333,72.65,Kamalia,Pakistan,,,,,,,,,,,,,,,
38.7272,139.8267,Tsuruoka,Japan,,,,,,,,,,,,,,,
47.1314,129.2906,Lianhe,China,,,,,,,,,,,,,,,
25.8694,43.4973,Ar Rass,Saudi Arabia,,,,,,,,,,,,,,,
19.95,-72.8333,Port-de-Paix,Haiti,,,,,,,,,,,,,,,
39.4421,114.23,Wuling,China,,,,,,,,,,,,,,,
11.4292,106.6572,Chơn Thành,Vietnam,,,,,,,,,,,,,,,
23.12,83.2,Ambikāpur,India,,,,,,,,,,,,,,,
23.34,86.36,Puruliya,India,,,,,,,,,,,,,,,
30.7192,31.2628,Mīt Ghamr,Egypt,,,,,,,,,,,,,,,
17.4069,121.4425,Tabuk,Philippines,,,,,,,,,,,,,,,
36.4975,36.3608,Kırıkhan,Turkey,,,,,,,,,,,,,,,
40.7267,8.5592,Sassari,Italy,,,,,,,,,,,,,,,
25.58,83.57,Ghazīpur,India,,,,,,,,,,,,,,,
34.8333,128.4167,Ch’ungmu,"Korea, South",,,,,,,,,,,,,,,
7.8833,-76.6333,Apartadó,Colombia,,,,,,,,,,,,,,,
42.9667,129.85,Tumen,China,,,,,,,,,,,,,,,
42.6986,2.8956,Perpignan,France,,,,,,,,,,,,,,,
21.0356,106.7644,Thành Phố Uông Bí,Vietnam,,,,,,,,,,,,,,,
7.6667,36.8333,Jīma,Ethiopia,,,,,,,,,,,,,,,
50.7833,121.5167,Genhe,China,,,,,,,,,,,,,,,
27.0813,-109.4461,Navojoa,Mexico,,,,,,,,,,,,,,,
50.8333,4.3333,Anderlecht,Belgium,,,,,,,,,,,,,,,
40.5698,-122.365,Redding,United States,,,,,,,,,,,,,,,
-25.42,27.949,Winterveld,South Africa,,,,,,,,,,,,,,,
60.9833,25.65,Lahti,Finland,,,,,,,,,,,,,,,
17.5944,-99.1778,Chilapa de Álvarez,Mexico,,,,,,,,,,,,,,,
34.4225,8.7842,Gafsa,Tunisia,,,,,,,,,,,,,,,
14.7,-91.8667,Coatepeque,Guatemala,,,,,,,,,,,,,,,
27.0992,84.09,Bagaha,India,,,,,,,,,,,,,,,
38.7333,41.4911,Muş,Turkey,,,,,,,,,,,,,,,
-12.5667,16.2333,Catchiungo,Angola,,,,,,,,,,,,,,,
13.8206,100.0625,Nakhon Pathom,Thailand,,,,,,,,,,,,,,,
38.2506,114.1969,Pingshan,China,,,,,,,,,,,,,,,
0.7333,124.3167,Kotamobagu,Indonesia,,,,,,,,,,,,,,,
35.5943,-77.376,Greenville,United States,,,,,,,,,,,,,,,
32.0333,75.4,Gurdāspur,India,,,,,,,,,,,,,,,
18.0678,106.2967,Kỳ Anh,Vietnam,,,,,,,,,,,,,,,
56.1333,47.5,Novocheboksarsk,Russia,,,,,,,,,,,,,,,
-6.9878,106.5439,Pelabuhanratu,Indonesia,,,,,,,,,,,,,,,
30.4664,70.9656,Kot Addu,Pakistan,,,,,,,,,,,,,,,
46.7756,-92.1393,Duluth,United States,,,,,,,,,,,,,,,
12.2267,79.6504,Tindivanam,India,,,,,,,,,,,,,,,
32.5075,130.6017,Honmachi,Japan,,,,,,,,,,,,,,,
-34.65,-58.5667,Ramos Mejía,Argentina,,,,,,,,,,,,,,,
51.5339,9.9356,Göttingen,Germany,,,,,,,,,,,,,,,
51.6287,-0.7482,High Wycombe,United Kingdom,,,,,,,,,,,,,,,
40.4317,29.1561,Gemlik,Turkey,,,,,,,,,,,,,,,
50.8667,5.6833,Maastricht,Netherlands,,,,,,,,,,,,,,,
37.8722,-122.276,Berkeley,United States,,,,,,,,,,,,,,,
48.8352,2.2409,Boulogne-Billancourt,France,,,,,,,,,,,,,,,
20.18,85.62,Khurda,India,,,,,,,,,,,,,,,
40.0248,-105.2524,Boulder,United States,,,,,,,,,,,,,,,
14.3854,121.029,Poblacion,Philippines,,,,,,,,,,,,,,,
7.2931,80.635,Kandy,Sri Lanka,,,,,,,,,,,,,,,
37.4167,41.3697,Midyat,Turkey,,,,,,,,,,,,,,,
13.5204,100.666,Ban Bang Pu Mai,Thailand,,,,,,,,,,,,,,,
47.24,6.02,Besançon,France,,,,,,,,,,,,,,,
54.9556,-1.6,Gateshead,United Kingdom,,,,,,,,,,,,,,,
38.2701,-104.6114,Pueblo,United States,,,,,,,,,,,,,,,
36.45,7.4333,Guelma,Algeria,,,,,,,,,,,,,,,
-4.1041,29.094,Baraka,Congo (Kinshasa),,,,,,,,,,,,,,,
32.4833,3.6667,Ghardaïa,Algeria,,,,,,,,,,,,,,,
24.346,93.7,Hengken,India,,,,,,,,,,,,,,,
27.6,73.42,Nokha,India,,,,,,,,,,,,,,,
15.8246,80.3521,Jandrapeta,India,,,,,,,,,,,,,,,
5.8625,7.9486,Unwana,Nigeria,,,,,,,,,,,,,,,
23.3908,57.4244,Ar Rustāq,Oman,,,,,,,,,,,,,,,
47.0958,37.5494,Mariupol,Ukraine,,,,,,,,,,,,,,,
12.9931,109.3314,Đông Hòa,Vietnam,,,,,,,,,,,,,,,
52.7333,15.25,Gorzów Wielkopolski,Poland,,,,,,,,,,,,,,,
45.7,-73.6333,Terrebonne,Canada,,,,,,,,,,,,,,,
6.9167,1.8833,Lalo,Benin,,,,,,,,,,,,,,,
13.1007,77.5963,Yelahanka,India,,,,,,,,,,,,,,,
28.1,69.19,Ghotki,Pakistan,,,,,,,,,,,,,,,
-18.9167,29.8167,Kwekwe,Zimbabwe,,,,,,,,,,,,,,,
-3.21,40.1,Malindi,Kenya,,,,,,,,,,,,,,,
41.0247,40.5222,Rize,Turkey,,,,,,,,,,,,,,,
-25.325,-49.31,Almirante Tamandaré,Brazil,,,,,,,,,,,,,,,
43.1,141.5333,Ebetsu,Japan,,,,,,,,,,,,,,,
46.1328,-64.7714,Moncton,Canada,,,,,,,,,,,,,,,
20.2139,-75.9919,Palma Soriano,Cuba,,,,,,,,,,,,,,,
19.7833,94.0333,An,Burma,,,,,,,,,,,,,,,
47.6514,26.2556,Suceava,Romania,,,,,,,,,,,,,,,
23.6092,104.3731,Jiangna,China,,,,,,,,,,,,,,,
43.4167,24.6167,Pleven,Bulgaria,,,,,,,,,,,,,,,
23.1461,91.4409,Fulgāzi,Bangladesh,,,,,,,,,,,,,,,
22.509,113.3213,Shuixi,China,,,,,,,,,,,,,,,
22.5111,113.3161,Sanxi,China,,,,,,,,,,,,,,,
35.9561,50.6044,Naz̧arābād,Iran,,,,,,,,,,,,,,,
26.7469,-80.132,West Palm Beach,United States,,,,,,,,,,,,,,,
15.0933,120.8283,Candaba,Philippines,,,,,,,,,,,,,,,
11.2167,78.1667,Nāmakkal,India,,,,,,,,,,,,,,,
-33.9,18.6,Parow,South Africa,,,,,,,,,,,,,,,
19.8333,-98.9833,Tizayuca,Mexico,,,,,,,,,,,,,,,
35.7533,50.9014,Moḩammad Shahr,Iran,,,,,,,,,,,,,,,
2.5228,101.7959,Port Dickson,Malaysia,,,,,,,,,,,,,,,
-23.0069,-44.3178,Angra dos Reis,Brazil,,,,,,,,,,,,,,,
-23.4189,-51.4239,Arapongas,Brazil,,,,,,,,,,,,,,,
55.9333,37.5,Dolgoprudnyy,Russia,,,,,,,,,,,,,,,
-22.8167,-45.2278,Guaratinguetá,Brazil,,,,,,,,,,,,,,,
51.5084,-0.5881,Slough,United Kingdom,,,,,,,,,,,,,,,
34.8881,44.6325,Ţūz Khūrmātū,Iraq,,,,,,,,,,,,,,,
1.9775,44.8325,Aw Dheegle,Somalia,,,,,,,,,,,,,,,
-21.2889,-50.34,Birigui,Brazil,,,,,,,,,,,,,,,
14.9108,-91.3606,Totonicapán,Guatemala,,,,,,,,,,,,,,,
-9.5333,-77.5333,Huaraz,Peru,,,,,,,,,,,,,,,
34.7167,135.6167,Daitōchō,Japan,,,,,,,,,,,,,,,
27.0375,88.2631,Darjeeling,India,,,,,,,,,,,,,,,
-25.4419,-49.0628,Piraquara,Brazil,,,,,,,,,,,,,,,
51.5247,6.9228,Bottrop,Germany,,,,,,,,,,,,,,,
31.7514,34.9886,Bet Shemesh,Israel,,,,,,,,,,,,,,,
37.8467,40.6661,Bismil,Turkey,,,,,,,,,,,,,,,
0.0369,34.7101,Vihiga,Kenya,,,,,,,,,,,,,,,
36.1333,2.9167,Berrouaghia,Algeria,,,,,,,,,,,,,,,
42.4643,14.2142,Pescara,Italy,,,,,,,,,,,,,,,
20.6464,106.0511,Hưng Yên,Vietnam,,,,,,,,,,,,,,,
-17.9167,19.7667,Rundu,Namibia,,,,,,,,,,,,,,,
22.3375,-97.8694,Miramar,Mexico,,,,,,,,,,,,,,,
0.6833,127.4,Soasio,Indonesia,,,,,,,,,,,,,,,
34.3,74.47,Sopur,India,,,,,,,,,,,,,,,
34.0153,71.9747,Nowshera,Pakistan,,,,,,,,,,,,,,,
37.4708,49.47,Bandar-e Anzalī,Iran,,,,,,,,,,,,,,,
48.4833,9.2167,Reutlingen,Germany,,,,,,,,,,,,,,,
51.2089,3.2242,Bruges,Belgium,,,,,,,,,,,,,,,
39.2958,116.4897,Yongqing,China,,,,,,,,,,,,,,,
14.92,120.77,Calumpit,Philippines,,,,,,,,,,,,,,,
18.345,-99.5383,Iguala de la Independencia,Mexico,,,,,,,,,,,,,,,
-12.9833,28.7,Bwana Mkubwa,Zambia,,,,,,,,,,,,,,,
27.7,83.45,Butwāl,Nepal,,,,,,,,,,,,,,,
-16.7081,-49.0931,Senador Canedo,Brazil,,,,,,,,,,,,,,,
44.4876,-73.2316,Burlington,United States,,,,,,,,,,,,,,,
13.313,75.737,Chikmagalūr,India,,,,,,,,,,,,,,,
36.6224,-121.8199,Seaside,United States,,,,,,,,,,,,,,,
25.533,-103.25,Matamoros,Mexico,,,,,,,,,,,,,,,
34.7333,135.5833,Kadoma,Japan,,,,,,,,,,,,,,,
39.13,117.0142,Yangliuqing,China,,,,,,,,,,,,,,,
32.9716,-96.7093,Richardson,United States,,,,,,,,,,,,,,,
30.4274,120.3866,Xuqiaocun,China,,,,,,,,,,,,,,,
12.0,105.45,Kampong Cham,Cambodia,,,,,,,,,,,,,,,
14.88,120.47,Dinalupihan,Philippines,,,,,,,,,,,,,,,
6.4108,125.6144,Malita,Philippines,,,,,,,,,,,,,,,
16.43,80.99,Gudivāda,India,,,,,,,,,,,,,,,
11.5189,13.6842,Bama,Nigeria,,,,,,,,,,,,,,,
26.5755,109.7008,Quyang,China,,,,,,,,,,,,,,,
7.84,4.486,Ilobu,Nigeria,,,,,,,,,,,,,,,
13.22,123.52,Ligao,Philippines,,,,,,,,,,,,,,,
46.0667,11.1167,Trento,Italy,,,,,,,,,,,,,,,
20.9333,-17.0333,Nouadhibou,Mauritania,,,,,,,,,,,,,,,
22.6228,113.2917,Dongsheng,China,,,,,,,,,,,,,,,
21.6006,71.2164,Amreli,India,,,,,,,,,,,,,,,
53.748,-2.482,Blackburn,United Kingdom,,,,,,,,,,,,,,,
31.22,75.77,Phagwāra,India,,,,,,,,,,,,,,,
-31.3308,-54.1069,Bagé,Brazil,,,,,,,,,,,,,,,
37.4948,139.9298,Aizuwakamatsu,Japan,,,,,,,,,,,,,,,
14.9,5.2599,Tahoua,Niger,,,,,,,,,,,,,,,
34.5833,135.55,Matsubara,Japan,,,,,,,,,,,,,,,
-18.6489,-48.1869,Araguari,Brazil,,,,,,,,,,,,,,,
49.5833,11.0167,Erlangen,Germany,,,,,,,,,,,,,,,
42.3759,-71.1185,Cambridge,United States,,,,,,,,,,,,,,,
10.8386,2.8361,Gogounou,Benin,,,,,,,,,,,,,,,
16.9959,7.9828,Agadez,Niger,,,,,,,,,,,,,,,
48.484,-123.381,Saanich,Canada,,,,,,,,,,,,,,,
32.5822,131.665,Nobeoka,Japan,,,,,,,,,,,,,,,
11.9167,-72.0,Uribia,Colombia,,,,,,,,,,,,,,,
33.6555,-7.3221,Beni Yakhlef,Morocco,,,,,,,,,,,,,,,
-8.1264,-35.3075,Vitória de Santo Antão,Brazil,,,,,,,,,,,,,,,
-8.2186,114.3669,Banyuwangi,Indonesia,,,,,,,,,,,,,,,
34.8919,136.9381,Handa,Japan,,,,,,,,,,,,,,,
32.5185,-92.0774,Monroe,United States,,,,,,,,,,,,,,,
33.102,44.5835,Salmān Bāk,Iraq,,,,,,,,,,,,,,,
14.8484,-85.8936,Catacamas,Honduras,,,,,,,,,,,,,,,
32.9067,-80.0722,North Charleston,United States,,,,,,,,,,,,,,,
24.6572,68.8406,Badin,Pakistan,,,,,,,,,,,,,,,
43.4199,-83.9501,Saginaw,United States,,,,,,,,,,,,,,,
7.19,124.53,Midsayap,Philippines,,,,,,,,,,,,,,,
27.9183,-110.8989,Heroica Guaymas,Mexico,,,,,,,,,,,,,,,
30.4667,30.9333,Munūf,Egypt,,,,,,,,,,,,,,,
-29.755,-57.0878,Uruguaiana,Brazil,,,,,,,,,,,,,,,
10.6308,-4.7589,Banfora,Burkina Faso,,,,,,,,,,,,,,,
9.2167,43.5878,Harshin,Ethiopia,,,,,,,,,,,,,,,
54.0833,38.2167,Novomoskovsk,Russia,,,,,,,,,,,,,,,
19.67,78.53,Adilābād,India,,,,,,,,,,,,,,,
14.9496,120.7587,Apalit,Philippines,,,,,,,,,,,,,,,
23.476,116.3978,Yulu,China,,,,,,,,,,,,,,,
-23.7658,-53.325,Umuarama,Brazil,,,,,,,,,,,,,,,
42.5436,129.0028,Helong,China,,,,,,,,,,,,,,,
27.979,-82.7623,Clearwater,United States,,,,,,,,,,,,,,,
40.5333,-3.6333,Alcobendas,Spain,,,,,,,,,,,,,,,
-11.8333,15.0,Cassongue,Angola,,,,,,,,,,,,,,,
30.7282,31.797,Fāqūs,Egypt,,,,,,,,,,,,,,,
50.3214,19.1872,Dąbrowa Górnicza,Poland,,,,,,,,,,,,,,,
30.1738,-95.5134,The Woodlands,United States,,,,,,,,,,,,,,,
21.94,86.72,Baripāda,India,,,,,,,,,,,,,,,
58.4094,15.6257,Linköping,Sweden,,,,,,,,,,,,,,,
-7.0372,107.5167,Soreang,Indonesia,,,,,,,,,,,,,,,
36.0659,139.5222,Kōnosu,Japan,,,,,,,,,,,,,,,
7.05,125.73,Samal,Philippines,,,,,,,,,,,,,,,
7.1889,124.1839,Datu Odin Sinsuat,Philippines,,,,,,,,,,,,,,,
41.157,126.29,Manpo,"Korea, North",,,,,,,,,,,,,,,
41.5333,-8.6167,Barcelos,Portugal,,,,,,,,,,,,,,,
-23.3556,-47.8569,Tatuí,Brazil,,,,,,,,,,,,,,,
33.7105,-6.8831,Sidi Yahya Zaer,Morocco,,,,,,,,,,,,,,,
14.6622,-90.8208,Chimaltenango,Guatemala,,,,,,,,,,,,,,,
-33.5333,-70.625,La Granja,Chile,,,,,,,,,,,,,,,
20.24,78.06,Yavatmāl,India,,,,,,,,,,,,,,,
22.74,88.37,Titāgarh,India,,,,,,,,,,,,,,,
-32.6583,-70.6,Macul,Chile,,,,,,,,,,,,,,,
34.7,135.7,Ikoma,Japan,,,,,,,,,,,,,,,
35.758,139.5299,Honchō,Japan,,,,,,,,,,,,,,,
30.37,75.54,Barnāla,India,,,,,,,,,,,,,,,
51.9,-2.0667,Cheltenham,United Kingdom,,,,,,,,,,,,,,,
44.2225,12.0408,Forlì,Italy,,,,,,,,,,,,,,,
54.4667,53.4667,Oktyabr’skiy,Russia,,,,,,,,,,,,,,,
24.88,74.63,Chittaurgarh,India,,,,,,,,,,,,,,,
27.9367,-82.3,Brandon,United States,,,,,,,,,,,,,,,
45.534,-94.1718,St. Cloud,United States,,,,,,,,,,,,,,,
47.9025,1.909,Orléans,France,,,,,,,,,,,,,,,
-25.05,33.65,Xai-Xai,Mozambique,,,,,,,,,,,,,,,
49.4428,1.0886,Rouen,France,,,,,,,,,,,,,,,
18.9089,-103.8747,Tecomán,Mexico,,,,,,,,,,,,,,,
-18.34,29.9,Kadoma,Zimbabwe,,,,,,,,,,,,,,,
40.6024,-112.0008,West Jordan,United States,,,,,,,,,,,,,,,
10.94,-14.3,Boké,Guinea,,,,,,,,,,,,,,,
-37.0167,-73.2167,Coronel,Chile,,,,,,,,,,,,,,,
16.236,80.0498,Narasaraopet,India,,,,,,,,,,,,,,,
37.0692,15.2875,Siracusa,Italy,,,,,,,,,,,,,,,
10.1,122.87,Himamaylan,Philippines,,,,,,,,,,,,,,,
8.2333,-73.35,Ocaña,Colombia,,,,,,,,,,,,,,,
-37.5608,143.8475,Ballarat,Australia,,,,,,,,,,,,,,,
26.8167,87.2667,Dharān,Nepal,,,,,,,,,,,,,,,
18.85,-99.2333,Temixco,Mexico,,,,,,,,,,,,,,,
5.0292,119.7731,Bongao,Philippines,,,,,,,,,,,,,,,
39.2003,117.1431,Tianmu,China,,,,,,,,,,,,,,,
35.7833,7.3833,Aïn Beïda,Algeria,,,,,,,,,,,,,,,
33.45,129.9683,Karatsu,Japan,,,,,,,,,,,,,,,
35.3833,136.2833,Nagahama,Japan,,,,,,,,,,,,,,,
46.5456,24.5625,Târgu-Mureş,Romania,,,,,,,,,,,,,,,
5.7167,-72.9208,Sogamoso,Colombia,,,,,,,,,,,,,,,
56.0424,12.721,Helsingborg,Sweden,,,,,,,,,,,,,,,
22.2869,113.9436,San Tung Chung Hang,Hong Kong,,,,,,,,,,,,,,,
27.0389,14.4264,Sabhā,Libya,,,,,,,,,,,,,,,
51.7167,94.45,Kyzyl,Russia,,,,,,,,,,,,,,,
33.2847,131.4914,Beppu,Japan,,,,,,,,,,,,,,,
40.8663,-73.2164,Smithtown,United States,,,,,,,,,,,,,,,
7.0,2.6167,Adjaouèrè,Benin,,,,,,,,,,,,,,,
25.7667,55.95,Ra’s al Khaymah,United Arab Emirates,,,,,,,,,,,,,,,
36.2039,127.0847,Noksan,"Korea, South",,,,,,,,,,,,,,,
36.038,-95.7806,Broken Arrow,United States,,,,,,,,,,,,,,,
11.407,79.6912,Chidambaram,India,,,,,,,,,,,,,,,
26.2458,127.7219,Urasoe,Japan,,,,,,,,,,,,,,,
-5.7928,-35.3289,São Gonçalo do Amarante,Brazil,,,,,,,,,,,,,,,
6.9,79.9164,Sri Jayewardenepura Kotte,Sri Lanka,,,,,,,,,,,,,,,
-23.2108,-46.8278,Várzea Paulista,Brazil,,,,,,,,,,,,,,,
26.1916,-97.6977,Harlingen,United States,,,,,,,,,,,,,,,
43.3456,125.3039,Yitong,China,,,,,,,,,,,,,,,
15.0789,120.9419,San Ildefonso,Philippines,,,,,,,,,,,,,,,
-7.215,107.8856,Tarogong,Indonesia,,,,,,,,,,,,,,,
21.392,-157.7396,Kailua,United States,,,,,,,,,,,,,,,
36.9617,140.0461,Nasushiobara,Japan,,,,,,,,,,,,,,,
37.075,41.2153,Nusaybin,Turkey,,,,,,,,,,,,,,,
-22.5446,-55.76,Pedro Juan Caballero,Paraguay,,,,,,,,,,,,,,,
-23.7108,-46.4128,Ribeirão Pires,Brazil,,,,,,,,,,,,,,,
39.8837,-105.0624,Westminster,United States,,,,,,,,,,,,,,,
59.89,10.5264,Sandvika,Norway,,,,,,,,,,,,,,,
48.6239,22.295,Uzhhorod,Ukraine,,,,,,,,,,,,,,,
